temps : 11:42:43.032763; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 5296:6321,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1025;
temps : 11:42:43.032841; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :6321,;Numéro accusé de réception : 2921,;, Longueur du paquet : 0;
temps : 11:42:43.032877; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 6321:7739,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.032881; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :7739:9157,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.032883; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :9157:10575,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.032885; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 10575:11993,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.032950; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :11993:13411,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.032981; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :13411,;Numéro accusé de réception : 2886,;, Longueur du paquet : 0;
temps : 11:42:43.033001; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :13411:14829,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.033004; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :14829:16247,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.033006; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :16247:17665,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.033008; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 17665:17777,; Numéro accusé de réception : 1420,;, Longueur du paquet : 112;
temps : 11:42:43.033096; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :17777,;Numéro accusé de réception : 2858,;, Longueur du paquet : 0;
temps : 11:42:43.643184; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 17777:19195,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.643305; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :19195:20613,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.643314; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :20613,;Numéro accusé de réception : 2942,;, Longueur du paquet : 0;
temps : 11:42:43.643323; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 20613:22031,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.643326; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 22031:22740,; Numéro accusé de réception : 1420,;, Longueur du paquet : 709;
temps : 11:42:43.643423; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :22740,;Numéro accusé de réception : 2928,;, Longueur du paquet : 0;
temps : 11:42:43.688068; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 22740:24158,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.688176; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :24158:25576,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.688185; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :25576,;Numéro accusé de réception : 2942,;, Longueur du paquet : 0;
temps : 11:42:43.688195; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 25576:25783,; Numéro accusé de réception : 1420,;, Longueur du paquet : 207;
temps : 11:42:43.689926; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 25783:27201,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.689932; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :27201,;Numéro accusé de réception : 2942,;, Longueur du paquet : 0;
temps : 11:42:43.690038; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :27201:28619,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.690082; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 28619:30037,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.690085; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :30037:31455,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.690088; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 31455:32776,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1321;
temps : 11:42:43.690094; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :32776,;Numéro accusé de réception : 2921,;, Longueur du paquet : 0;
temps : 11:42:43.692239; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 32776:34194,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692394; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :34194:35612,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692399; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :35612,;Numéro accusé de réception : 2935,;, Longueur du paquet : 0;
temps : 11:42:43.692406; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 35612:37030,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692410; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :37030:38448,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692411; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :38448:39866,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692506; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 39866:41284,; Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692508; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :41284:42702,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692511; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :42702:44120,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692512; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :44120:45538,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692622; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :45538:46956,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692625; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :46956:48374,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692626; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 48374:49297,; Numéro accusé de réception : 1420,;, Longueur du paquet : 923;
temps : 11:42:43.692756; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :49297,;Numéro accusé de réception : 2865,;, Longueur du paquet : 0;
temps : 11:42:43.692776; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :49297:50715,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692780; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :50715:52133,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692782; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :52133:53551,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692783; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :53551:54969,;Numéro accusé de réception : 1420,;, Longueur du paquet : 1418;
temps : 11:42:43.692785; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 54969:55768,; Numéro accusé de réception : 1420,;, Longueur du paquet : 799;
temps : 11:42:43.692889; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :55768,;Numéro accusé de réception : 2830,;, Longueur du paquet : 0;
temps : 11:42:43.696879; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : PUSH ACK;,Numéro de séquence : 1420:1692,; Numéro accusé de réception : 55768,;, Longueur du paquet : 272;
temps : 11:42:43.708732; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :1692,;Numéro accusé de réception : 409,;, Longueur du paquet : 0;
temps : 11:42:43.709664; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 55768:56057,; Numéro accusé de réception : 1692,;, Longueur du paquet : 289;
temps : 11:42:43.709846; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 56057:57475,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.709851; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :57475:58893,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.709854; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :58893:60311,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.709855; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 60311:61729,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.709910; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :61729,;Numéro accusé de réception : 2921,;, Longueur du paquet : 0;
temps : 11:42:43.709942; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :61729:63147,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.709945; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 63147:64565,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.710038; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :64565,;Numéro accusé de réception : 2907,;, Longueur du paquet : 0;
temps : 11:42:43.710060; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :64565:65983,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.710062; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 65983:67039,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1056;
temps : 11:42:43.710064; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 67039:67085,; Numéro accusé de réception : 1692,;, Longueur du paquet : 46;
temps : 11:42:43.710150; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :67085,;Numéro accusé de réception : 2888,;, Longueur du paquet : 0;
temps : 11:42:43.710706; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : PUSH ACK;,Numéro de séquence : 1692:1738,; Numéro accusé de réception : 67085,;, Longueur du paquet : 46;
temps : 11:42:43.714119; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 67085:68503,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.714266; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :68503:69921,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.714271; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 69921:71339,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.714273; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :71339:72757,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.714274; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 72757:72974,; Numéro accusé de réception : 1692,;, Longueur du paquet : 217;
temps : 11:42:43.714314; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :72974,;Numéro accusé de réception : 2921,;, Longueur du paquet : 0;
temps : 11:42:43.718101; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 72974:74392,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718278; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :74392:75810,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718284; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :75810,;Numéro accusé de réception : 2942,;, Longueur du paquet : 0;
temps : 11:42:43.718293; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 75810:77228,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718295; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :77228:78646,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718296; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :78646:80064,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718298; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 80064:81482,; Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718317; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :81482,;Numéro accusé de réception : 2914,;, Longueur du paquet : 0;
temps : 11:42:43.718356; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :81482:82900,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718359; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :82900:84318,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718431; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :84318,;Numéro accusé de réception : 2900,;, Longueur du paquet : 0;
temps : 11:42:43.718470; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :84318:85736,;Numéro accusé de réception : 1692,;, Longueur du paquet : 1418;
temps : 11:42:43.718472; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 85736:85964,; Numéro accusé de réception : 1692,;, Longueur du paquet : 228;
temps : 11:42:43.718536; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :85964,;Numéro accusé de réception : 2888,;, Longueur du paquet : 0;
temps : 11:42:43.724747; Adresse Ip source : BP-Linux8; Adresse IP destinataire : 192.168.115.1:; Protocole : ICMP;Status :echo;State :request,;Id :27625,;,Numero de séquence :85964,;Numéro accusé de réception : 2888,;, Longueur du paquet : 0;
temps : 11:42:43.724857; Adresse Ip source : 192.168.115.1; Adresse IP destinataire : BP-Linux8:; Protocole : ICMP;Status :echo;State :reply,;Id :27625,;,Numero de séquence :85964,;Numéro accusé de réception : 2888,;, Longueur du paquet : 0;
temps : 11:42:43.724924; Adresse Ip source : BP-Linux8; Adresse IP destinataire : 192.168.190.130.50245:; flag : PUSH ACK;,Numéro de séquence : 4289:4389,; Numéro accusé de réception : 160,;, Longueur du paquet : 100;
temps : 11:42:43.726130; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :1738,;Numéro accusé de réception : 409,;, Longueur du paquet : 0;
temps : 11:42:43.745225; Adresse Ip source : 192.168.190.130.50245; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :4389,;Numéro accusé de réception : 2046,;, Longueur du paquet : 0;
temps : 11:42:43.779660; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 85964:87382,; Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779809; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :87382:88800,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779818; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :88800,;Numéro accusé de réception : 2942,;, Longueur du paquet : 0;
temps : 11:42:43.779827; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 88800:90218,; Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779829; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :90218:91636,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779833; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :91636:93054,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779879; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :93054,;Numéro accusé de réception : 2921,;, Longueur du paquet : 0;
temps : 11:42:43.779901; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :93054:94472,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779905; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 94472:95890,; Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.779993; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :95890,;Numéro accusé de réception : 2907,;, Longueur du paquet : 0;
temps : 11:42:43.780039; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :95890:97308,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780042; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 97308:98726,; Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780044; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :98726:100144,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780104; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :100144,;Numéro accusé de réception : 2886,;, Longueur du paquet : 0;
temps : 11:42:43.780216; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :100144:101562,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780220; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 101562:102102,; Numéro accusé de réception : 1738,;, Longueur du paquet : 540;
temps : 11:42:43.780221; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :102102:103520,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780223; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :103520:104938,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780224; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :104938:106356,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780226; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :106356:107774,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780227; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :107774:109192,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780263; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : PUSH ACK;,Numéro de séquence : 109192:110610,; Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780314; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :110610,;Numéro accusé de réception : 2830,;, Longueur du paquet : 0;
temps : 11:42:43.780416; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :110610:112028,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780419; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :112028:113446,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780420; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :113446:114864,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780421; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :114864:116282,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780465; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :116282:117700,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780467; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :117700:119118,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780469; Adresse Ip source : par21s04-in-f4.1e100.net.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :119118:120536,;Numéro accusé de réception : 1738,;, Longueur du paquet : 1418;
temps : 11:42:43.780520; Adresse Ip source : BP-Linux8; Adresse IP destinataire : par21s04-in-f4.1e100.net.https:; flag : ACK;,Numero de séquence :120536,;Numéro accusé de réception : 2780,;, Longueur du paquet : 0;
